49.0;49;26,7
25.0;25;26,7
44.0;44;26,7
13.0;13;26,7
50.0;50;26,7
29.0;29;26,7
14.0;14;26,7
10.0;10;26,7
21.0;21;26,7
43.0;43;24,9
17.0;17;24,9
17.0;17;24,9
30.0;30;24,9
18.0;18;24,9
12.0;12;24,9
30.0;30;24,9
13.0;13;24,9
27.0;27;24,9
42.0;42;24,9
18.0;18;36,4
42.0;42;36,4
33.0;33;36,4
21.0;21;36,4
29.0;29;36,4
108.0;108;36,4
27.0;27;36,4
40.0;40;36,4
19.0;19;36,4
27.0;27;36,4
44.0;44;40,1
18.0;18;40,1
52.0;52;40,1
42.0;42;40,1
52.0;52;40,1
28.0;28;40,1
64.0;64;40,1
19.0;19;40,1
11.0;11;40,1
71.0;71;40,1
32.0;32;34,8
30.0;30;34,8
34.0;34;34,8
39.0;39;34,8
42.0;42;34,8
34.0;34;34,8
43.0;43;34,8
39.0;39;34,8
35.0;35;34,8
20.0;20;34,8
48.0;48;39,9
21.0;21;39,9
40.0;40;39,9
47.0;47;39,9
35.0;35;39,9
55.0;55;39,9
30.0;30;39,9
86.0;86;39,9
19.0;19;39,9
18.0;18;39,9
36.0;36;53,5
87.0;87;53,5
35.0;35;53,5
59.0;59;53,5
42.0;42;53,5
36.0;36;53,5
51.0;51;53,5
39.0;39;53,5
17.0;17;53,5
133.0;133;53,5
52.0;52;49,7
36.0;36;49,7
138.0;138;49,7
94.0;94;49,7
47.0;47;49,7
40.0;40;49,7
45.0;45;49,7
14.0;14;49,7
14.0;14;49,7
17.0;17;49,7
32.0;32;31,1
41.0;41;31,1
10.0;10;31,1
46.0;46;31,1
10.0;10;31,1
38.0;38;31,1
21.0;21;31,1
28.0;28;31,1
23.0;23;31,1
62.0;62;31,1
13.0;13;32,4
54.0;54;32,4
69.0;69;32,4
12.0;12;32,4
10.0;10;32,4
14.0;14;32,4
44.0;44;32,4
81.0;81;32,4
17.0;17;32,4
10.0;10;32,4
14.0;14;35,4
64.0;64;35,4
56.0;56;35,4
15.0;15;35,4
14.0;14;35,4
48.0;48;35,4
48.0;48;35,4
33.0;33;35,4
32.0;32;35,4
30.0;30;35,4
19.0;19;34,7
24.0;24;34,7
79.0;79;34,7
13.0;13;34,7
24.0;24;34,7
61.0;61;34,7
10.0;10;34,7
32.0;32;34,7
61.0;61;34,7
24.0;24;34,7
23.0;23;31,8
96.0;96;31,8
13.0;13;31,8
23.0;23;31,8
15.0;15;31,8
9.0;9;31,8
13.0;13;31,8
47.0;47;31,8
35.0;35;31,8
44.0;44;31,8
36.0;36;46,1
74.0;74;46,1
24.0;24;46,1
47.0;47;46,1
52.0;52;46,1
56.0;56;46,1
59.0;59;46,1
53.0;53;46,1
34.0;34;46,1
26.0;26;46,1
64.0;64;44,7
56.0;56;44,7
55.0;55;44,7
9.0;9;44,7
52.0;52;44,7
12.0;12;44,7
40.0;40;44,7
46.0;46;44,7
50.0;50;44,7
63.0;63;44,7
50.0;50;41,2
54.0;54;41,2
32.0;32;41,2
61.0;61;41,2
28.0;28;41,2
22.0;22;41,2
31.0;31;41,2
51.0;51;41,2
44.0;44;41,2
39.0;39;41,2
61.0;61;49,2
15.0;15;49,2
13.0;13;49,2
58.0;58;49,2
49.0;49;49,2
102.0;102;49,2
34.0;34;49,2
37.0;37;49,2
46.0;46;49,2
77.0;77;49,2
46.0;46;39,7
38.0;38;39,7
92.0;92;39,7
61.0;61;39,7
10.0;10;39,7
40.0;40;39,7
14.0;14;39,7
23.0;23;39,7
43.0;43;39,7
30.0;30;39,7
37.0;37;36,6
20.0;20;36,6
87.0;87;36,6
30.0;30;36,6
20.0;20;36,6
16.0;16;36,6
15.0;15;36,6
10.0;10;36,6
39.0;39;36,6
92.0;92;36,6
84.0;84;45,4
18.0;18;45,4
16.0;16;45,4
18.0;18;45,4
17.0;17;45,4
76.0;76;45,4
107.0;107;45,4
35.0;35;45,4
31.0;31;45,4
52.0;52;45,4
46.0;46;46,2
36.0;36;46,2
76.0;76;46,2
51.0;51;46,2
60.0;60;46,2
58.0;58;46,2
39.0;39;46,2
23.0;23;46,2
45.0;45;46,2
28.0;28;46,2
15.0;15;37,2
22.0;22;37,2
37.0;37;37,2
28.0;28;37,2
71.0;71;37,2
73.0;73;37,2
15.0;15;37,2
27.0;27;37,2
61.0;61;37,2
23.0;23;37,2
15.0;15;46,4
37.0;37;46,4
13.0;13;46,4
35.0;35;46,4
58.0;58;46,4
46.0;46;46,4
88.0;88;46,4
26.0;26;46,4
97.0;97;46,4
49.0;49;46,4
88.0;88;56,5
15.0;15;56,5
13.0;13;56,5
72.0;72;56,5
35.0;35;56,5
22.0;22;56,5
16.0;16;56,5
183.0;183;56,5
69.0;69;56,5
52.0;52;56,5
47.0;47;38,4
108.0;108;38,4
32.0;32;38,4
26.0;26;38,4
45.0;45;38,4
23.0;23;38,4
14.0;14;38,4
28.0;28;38,4
39.0;39;38,4
22.0;22;38,4
48.0;48;44,7
57.0;57;44,7
24.0;24;44,7
53.0;53;44,7
108.0;108;44,7
22.0;22;44,7
14.0;14;44,7
13.0;13;44,7
10.0;10;44,7
98.0;98;44,7
15.0;15;41,7
14.0;14;41,7
111.0;111;41,7
18.0;18;41,7
99.0;99;41,7
37.0;37;41,7
49.0;49;41,7
21.0;21;41,7
9.0;9;41,7
44.0;44;41,7
14.0;14;42,7
51.0;51;42,7
14.0;14;42,7
110.0;110;42,7
60.0;60;42,7
41.0;41;42,7
14.0;14;42,7
18.0;18;42,7
13.0;13;42,7
92.0;92;42,7
43.0;43;44,4
73.0;73;44,4
21.0;21;44,4
50.0;50;44,4
63.0;63;44,4
56.0;56;44,4
34.0;34;44,4
20.0;20;44,4
13.0;13;44,4
71.0;71;44,4
54.0;54;30,4
9.0;9;30,4
63.0;63;30,4
44.0;44;30,4
12.0;12;30,4
13.0;13;30,4
50.0;50;30,4
14.0;14;30,4
10.0;10;30,4
35.0;35;30,4
32.0;32;28,1
20.0;20;28,1
32.0;32;28,1
77.0;77;28,1
16.0;16;28,1
15.0;15;28,1
16.0;16;28,1
19.0;19;28,1
40.0;40;28,1
14.0;14;28,1
140.0;140;55,2
24.0;24;55,2
51.0;51;55,2
54.0;54;55,2
42.0;42;55,2
36.0;36;55,2
67.0;67;55,2
26.0;26;55,2
33.0;33;55,2
79.0;79;55,2
36.0;36;44,6
37.0;37;44,6
21.0;21;44,6
22.0;22;44,6
73.0;73;44,6
87.0;87;44,6
51.0;51;44,6
36.0;36;44,6
57.0;57;44,6
26.0;26;44,6
70.0;70;33,8
22.0;22;33,8
17.0;17;33,8
15.0;15;33,8
85.0;85;33,8
52.0;52;33,8
19.0;19;33,8
20.0;20;33,8
25.0;25;33,8
13.0;13;33,8
9.0;9;37,9
54.0;54;37,9
16.0;16;37,9
28.0;28;37,9
63.0;63;37,9
24.0;24;37,9
37.0;37;37,9
69.0;69;37,9
68.0;68;37,9
11.0;11;37,9
16.0;16;29,6
31.0;31;29,6
23.0;23;29,6
15.0;15;29,6
10.0;10;29,6
58.0;58;29,6
62.0;62;29,6
31.0;31;29,6
39.0;39;29,6
11.0;11;29,6
17.0;17;41,4
10.0;10;41,4
46.0;46;41,4
64.0;64;41,4
17.0;17;41,4
50.0;50;41,4
39.0;39;41,4
17.0;17;41,4
102.0;102;41,4
52.0;52;41,4
32.0;32;47,4
20.0;20;47,4
14.0;14;47,4
30.0;30;47,4
37.0;37;47,4
106.0;106;47,4
77.0;77;47,4
50.0;50;47,4
31.0;31;47,4
77.0;77;47,4
18.0;18;35,4
32.0;32;35,4
12.0;12;35,4
21.0;21;35,4
93.0;93;35,4
30.0;30;35,4
83.0;83;35,4
48.0;48;35,4
9.0;9;35,4
8.0;8;35,4
13.0;13;28,8
35.0;35;28,8
20.0;20;28,8
20.0;20;28,8
10.0;10;28,8
9.0;9;28,8
32.0;32;28,8
15.0;15;28,8
36.0;36;28,8
98.0;98;28,8
